STATE,YEAR,TOTAL_REVENUE_GROSS,FEDERAL_REVENUE_GROSS,STATE_REVENUE_GROSS,LOCAL_REVENUE_GROSS,TOTAL_EXPENDITURE_GROSS,INSTRUCTION_EXPENDITURE_GROSS,SUPPORT_SERVICES_EXPENDITURE_GROSS,CAPITAL_OUTLAY_EXPENDITURE_GROSS,ENROLMENT_GROSS,RULING_PARTY,POPULATION,AVERAGE_SCORE_GROSS,AM_AVERAGE_SCORE_GROSS,AS_AVERAGE_SCORE_GROSS,HI_AVERAGE_SCORE_GROSS,BL_AVERAGE_SCORE_GROSS,WH_AVERAGE_SCORE_GROSS,HP_AVERAGE_SCORE_GROSS,TR_AVERAGE_SCORE_GROSS,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
South Carolina,2000,4690418,366587,2420494,1903337,4961392,2426139,1418846,716110,54468,Democrat,4012012,220,0,0,0,0,0,0,0,7.446501451,7.06396028,6.213260784,9.133041905,7.612208477,9.143457391,8.62220099,1.950863246,10.43123898,2.564102564,0,0,0,0,0,0,0,1.169093712,0.091372359,0.603311755,0.474409598,1.236634387,0.60471878,0.353649491,0.17849149,0.013576231
South Dakota,2000,868161,105960,302405,459796,898609,443779,245481,144296,9583,Republican,754844,226.2886364,0,0,0,0,0,0,0,5.12320019,25.03392531,2.249174142,3.243045404,7.222597419,4.396480745,7.357745444,16.89187,-2.750152222,0.475296706,0,0,0,0,0,0,0,1.15011976,0.140373375,0.400619201,0.609127184,1.190456571,0.58790823,0.325207593,0.191160028,0.012695338
Tennessee,2000,5338531,462000,2429713,2446818,5805181,3166208,1471174,743326,73373,Republican,5689283,220,0,0,0,0,0,0,0,5.513177261,10.5607007,2.526197905,7.700569266,6.584455679,5.230048484,7.387393437,11.01028822,2.715831618,1.851851852,0,0,0,0,0,0,0,0.938348646,0.081205312,0.427068402,0.430074932,1.020371284,0.556521446,0.25858689,0.130653722,0.012896704
Texas,2000,28918934,2406972,12471856,14040106,31067935,15018072,8307904,4719976,313731,Republican,20851820,231,0,0,0,0,0,0,0,10.81739926,11.34821263,15.45647957,6.914017944,11.42012796,11.35502128,9.393059017,18.87973415,1.784045784,3.820224719,0,0,0,0,0,0,0,1.386878172,0.115432226,0.598118342,0.673327604,1.489938768,0.720228354,0.398425845,0.226357987,0.015045737
Utah,2000,2546642,189502,1507711,849429,2478420,1355794,596620,270172,35910,Republican,2233169,227,0,0,0,0,0,0,0,4.990187995,8.722367885,1.771762103,10.33866865,1.2182108,3.118202368,4.997879346,-13.63698843,-0.030622755,2.483069977,0,0,0,0,0,0,0,1.140371374,0.084857886,0.675144156,0.380369332,1.109821962,0.607116613,0.267162942,0.120981439,0.016080288
Vermont,2000,1211370,65052,711259,435059,1193813,555740,283821,39112,7736,Democrat,608827,232,0,0,0,0,0,0,0,5.556814221,23.17188624,5.0295408,4.184038296,5.648851044,9.305975698,8.416352163,-11.40307163,-2.875078468,0.775088572,0,0,0,0,0,0,0,1.989678513,0.106848087,1.168244838,0.714585588,1.960841093,0.912804458,0.466176763,0.064241566,0.012706401
Virginia,2000,8911426,491873,3761983,4657570,9154676,4823780,2639328,1011384,92073,Republican,7078515,230,0,0,0,0,0,0,0,6.962748832,17.57198961,7.093937921,5.849316927,9.822642451,10.62812302,8.906261476,15.57036489,1.423205296,2.908277405,0,0,0,0,0,0,0,1.258940046,0.069488162,0.531465004,0.65798688,1.293304598,0.681467794,0.372864647,0.142880816,0.013007389
Washington,2000,7620930,543966,4812796,2264168,7811937,3818756,2285577,1048059,78505,Democrat,5894121,221,0,0,0,0,0,0,0,4.566142569,11.81212744,2.475048727,7.556877643,4.310354382,4.793849726,5.626165754,-0.499090491,-0.948812092,0.683371298,0,0,0,0,0,0,0,1.29297142,0.092289588,0.816541771,0.384140061,1.325377779,0.647892366,0.387772324,0.1778143,0.013319204
West Virginia,2000,2243151,210082,1365346,667723,2243563,1271988,672003,129872,21995,Republican,1808344,223,0,0,0,0,0,0,0,2.407346536,11.23395018,0.710251476,3.388620676,3.417069537,4.526311378,5.455244492,-16.65361759,0.305545421,1.59453303,0,0,0,0,0,0,0,1.240444849,0.116173693,0.755025592,0.369245564,1.240672682,0.703399353,0.37161237,0.071818194,0.012163062
Wisconsin,2000,7848352,354829,4292527,3200996,8183251,4225688,2316000,958597,64455,Republican,5363675,224.8,0,0,0,0,0,0,0,5.84079308,9.540818217,5.947328527,5.304511684,3.903677148,3.501656369,4.392226295,-2.837250365,-0.697910889,0.626678603,0,0,0,0,0,0,0,1.463241527,0.066154083,0.800295879,0.596791565,1.525679874,0.787834461,0.4317935,0.178720187,0.012016947
Wyoming,2000,787323,66085,408356,312882,769923,417424,242832,70579,6736,Republican,493782,229,0,0,0,0,0,0,0,0.825740355,13.97306107,0.020819505,-0.552728521,4.181759874,6.876960301,2.261845103,-1.181692172,-2.064553649,2.460850112,0,0,0,0,0,0,0,1.59447489,0.133834364,0.826996529,0.633643997,1.559236667,0.845360908,0.491779773,0.142935546,0.013641648
Alabama,2001,4832946,466150,2879636,1487160,5086045,2656393,1374265,540284,58929,Democrat,4480364,212,0,0,0,0,0,0,0,-1.084156771,9.430533971,-4.134010961,2.131341746,1.654478963,4.10234223,4.185730217,-18.62003937,-1.372407906,-2.304147465,0,0,0,0,0,0,0,1.078694945,0.104042886,0.642723672,0.331928388,1.135185668,0.592896693,0.306730658,0.120589309,0.013152726
Arizona,2001,5916342,580043,2729793,2606506,5858385,2538936,1701945,1035457,74270,Republican,5256770,212,0,0,0,0,0,0,0,7.978839123,8.496518081,10.02398544,5.806710886,8.545014317,2.009054486,8.158338248,34.75056121,2.731862508,-3.196347032,0,0,0,0,0,0,0,1.125470964,0.110342092,0.519290933,0.495837939,1.114445753,0.482984038,0.323762501,0.1969759,0.014128448
Arkansas,2001,2974588,274406,2135281,564901,2951677,1616883,877225,235346,35216,Republican,2697652,214.5,0,0,0,0,0,0,0,4.560267571,7.722142619,0.431870764,21.74039537,9.997652232,5.593600447,9.073264259,60.4639112,-1.422013212,-0.694444444,0,0,0,0,0,0,0,1.102658163,0.101720311,0.791533155,0.209404697,1.094165222,0.599366783,0.325180935,0.087241053,0.013054315
California,2001,53288943,4280358,31374889,17633696,52082540,26641811,14127664,6755895,485301,Democrat,34209879,209.5,0,0,0,0,0,0,0,14.28477831,6.345883417,16.73109005,12.13549691,13.64351015,13.30003996,13.66630005,15.49642094,-0.765167889,-1.643192488,0,0,0,0,0,0,0,1.55770627,0.125120524,0.917129494,0.515456252,1.522441515,0.778775365,0.4129703,0.197483744,0.01418599
Colorado,2001,5372784,292518,2222723,2857543,5727966,2709184,1844900,672080,58028,Republican,4374054,225.7,0,0,0,0,0,0,0,5.903849709,9.883661962,6.691489249,4.912434773,5.212397871,6.687165173,10.20618335,-14.13433566,1.703589456,0.848972297,0,0,0,0,0,0,0,1.228330514,0.066875718,0.50816085,0.653293947,1.30953253,0.619375984,0.42178263,0.15365151,0.013266411
Connecticut,2001,6331569,256685,2389572,3685312,5987680,3360042,1748476,385785,44990,Republican,3422418,231.5,0,0,0,0,0,0,0,7.605116723,9.544172311,3.942745563,9.982195435,6.822139126,5.359435807,6.947754219,4.470074036,0.689315608,-1.068376068,0,0,0,0,0,0,0,1.850027963,0.075001066,0.698211615,1.076815281,1.749546666,0.981774289,0.510889085,0.112722934,0.013145677
Delaware,2001,1153831,77483,754926,321422,1175717,613955,349525,132922,9065,Democrat,795033,219.75,0,0,0,0,0,0,0,5.031700734,11.42220305,5.381399407,2.808981576,12.99755882,7.338167984,11.52324431,67.88168132,2.452531646,1.972157773,0,0,0,0,0,0,0,1.451299506,0.097458848,0.949553037,0.404287621,1.478827923,0.772238385,0.439635839,0.167190544,0.011402042
Florida,2001,18467090,1563902,9120855,7782333,18389394,8412975,5514993,2868679,196952,Republican,16264271,212,0,0,0,0,0,0,0,5.17292567,11.80655396,3.596435663,5.798407328,7.033602441,8.538872526,7.855361377,2.722026511,1.354466859,0.952380952,0,0,0,0,0,0,0,1.135439148,0.096155678,0.560790889,0.47849258,1.130662051,0.517267266,0.339086394,0.176379193,0.012109488
Georgia,2001,12271962,758799,5945868,5567295,11853800,6336556,3131291,1620496,116886,Democrat,8336573,217,0,0,0,0,0,0,0,9.592949165,6.761675491,9.972036594,9.585604518,8.905224029,11.14243734,6.8139318,6.553114936,0.178268397,-0.913242009,0,0,0,0,0,0,0,1.472063161,0.091020495,0.713226886,0.66781578,1.421903221,0.760091227,0.375608898,0.194383951,0.014020869
Idaho,2001,1571348,123520,964414,483414,1535485,853733,461819,124442,18974,Republican,1321316,222,0,0,0,0,0,0,0,8.203015792,12.39513003,8.558236078,6.492928581,4.598709653,6.899824574,8.609372758,-18.9155025,0.052731491,-0.892857143,0,0,0,0,0,0,0,1.189229526,0.093482558,0.729888989,0.365857978,1.162087646,0.646123259,0.349514423,0.094180347,0.014359926
Illinois,2001,18534372,1411096,6637462,10485814,19337580,9317202,5702703,2637635,159038,Republican,12460427,223.5,0,0,0,0,0,0,0,5.338576248,9.97964229,4.623675744,5.19618795,6.995942609,6.624734846,8.721778623,6.884292886,-0.907816443,0.224215247,0,0,0,0,0,0,0,1.487458817,0.113246199,0.53268335,0.841529267,1.551919529,0.747743396,0.457665135,0.211680948,0.012763447
Indiana,2001,9124748,444861,4590018,4089869,8991877,4364661,2553481,832585,79008,Democrat,6120817,227.5,0,0,0,0,0,0,0,7.47653325,4.362299597,6.729513594,8.683245689,5.557331434,5.349744872,7.585429618,-1.020719925,-0.920468511,-2.360515021,0,0,0,0,0,0,0,1.490772882,0.072680003,0.749902832,0.668190047,1.469064832,0.713084707,0.417179765,0.136025142,0.012908081
Iowa,2001,4068110,239495,1943702,1884913,4211493,1994331,1171278,405205,36106,Democrat,2938327,227,0,0,0,0,0,0,0,6.426712487,10.33585184,3.43472981,9.19220685,5.95449396,4.592934069,6.086814754,14.65740439,-0.93832309,-1.731601732,0,0,0,0,0,0,0,1.38449873,0.081507266,0.661499554,0.64149191,1.433296226,0.678730107,0.398620712,0.137903303,0.012287945
Kansas,2001,3681845,238960,2253677,1189208,3491029,1721113,1159966,209716,34932,Republican,2704888,227,0,0,0,0,0,0,0,4.649272327,7.868008848,2.356675575,8.608132039,4.927399018,3.585408717,6.180431471,1.734249858,-0.662590644,-2.155172414,0,0,0,0,0,0,0,1.361182053,0.088343769,0.833186808,0.439651475,1.290637172,0.636297325,0.428840677,0.077532231,0.012914398
Kentucky,2001,4536133,446180,2727410,1362543,4350588,2467964,1372283,156395,49288,Democrat,4071529,219,0,0,0,0,0,0,0,4.758424134,4.502571694,4.388879108,5.591319854,-3.555419985,5.21759854,6.871211702,-69.63846487,-3.165091652,0,0,0,0,0,0,0,0,1.114110448,0.109585367,0.669873652,0.334651429,1.068539116,0.606151645,0.337043651,0.03841186,0.012105526
Louisiana,2001,4982369,577645,2425436,1979288,4939894,2654239,1457593,409235,62290,Republican,4475416,212.5,0,0,0,0,0,0,0,4.117541712,3.848159068,2.698560023,5.99238401,2.762519666,2.020037791,5.259611774,-1.310442787,-2.495147455,-2.52293578,0,0,0,0,0,0,0,1.113275056,0.129070683,0.541946492,0.442257882,1.103784319,0.593070901,0.32568883,0.091440662,0.013918259
Maine,2001,1914551,112074,812384,990093,1958646,1118171,513216,149225,15883,Independent,1280267,227.5,0,0,0,0,0,0,0,6.815536797,7.250925864,6.707718335,6.855023225,6.316643109,6.182322682,8.075962482,4.27147968,-1.476335215,-1.086956522,0,0,0,0,0,0,0,1.495431031,0.087539552,0.634542638,0.773348841,1.529873066,0.87338891,0.400866382,0.116557718,0.012406006
Maryland,2001,7864290,467001,2928704,4468585,7981362,4172982,2366854,813068,67448,Democrat,5344193,219.5,0,0,0,0,0,0,0,6.001350308,14.17531129,4.439241172,6.247955209,8.505841322,7.701253552,8.100254898,6.868732009,-2.642936532,-1.126126126,0,0,0,0,0,0,0,1.471558007,0.087384756,0.548016136,0.836157115,1.493464401,0.78084418,0.442883331,0.152140463,0.012620802
Massachusetts,2001,10613329,490388,4328575,5794366,10572138,6135199,2711995,944333,76597,Republican,6368950,233.5,0,0,0,0,0,0,0,12.14100906,1.973391447,10.23941799,14.58447164,11.68109653,9.088880461,8.323121437,76.94012764,-2.158723671,0.214592275,0,0,0,0,0,0,0,1.666417384,0.076996679,0.679637146,0.909783559,1.659949913,0.963298346,0.425815087,0.148271379,0.012026629
Michigan,2001,16772419,1090642,10480592,5201185,17573761,8136476,5430837,2007947,131673,Republican,9932964,224,0,0,0,0,0,0,0,5.225654518,5.863111242,5.414424767,4.715576759,5.990370872,5.540554984,6.28582802,7.568627703,-1.855951343,-2.183406114,0,0,0,0,0,0,0,1.68856134,0.109800257,1.055132385,0.523628697,1.769236353,0.819138779,0.546748886,0.202149832,0.013256164
Minnesota,2001,7836617,350797,4694722,2791098,8221636,3981906,2112589,964810,62580,Independent,4957924,229.5,0,0,0,0,0,0,0,6.696895073,6.008509764,10.06424194,1.553743185,6.27223986,4.082199171,8.767725174,6.983696466,-1.190513784,-1.923076923,0,0,0,0,0,0,0,1.580624673,0.070754816,0.946912861,0.562956996,1.658281974,0.803139782,0.426103547,0.194599595,0.012622218
Mississippi,2001,2823151,385896,1519788,917467,2930393,1548979,847817,282202,39749,Democrat,2856922,207,0,0,0,0,0,0,0,2.911364627,4.627063959,1.034619156,5.428226363,-2.205291953,1.590513193,4.620846501,-32.98058541,-1.065286109,-1.895734597,0,0,0,0,0,0,0,0.988179236,0.135074041,0.531966921,0.321138274,1.025716838,0.542184561,0.296758889,0.098778336,0.013913225
Missouri,2001,7081783,464119,3272289,3345375,7100685,3659465,2100767,715516,71928,Democrat,5634583,224,0,0,0,0,0,0,0,6.089994996,5.987924128,5.631924623,6.556215242,5.844386794,5.786867271,9.783006883,-5.457197711,1.011122346,-1.754385965,0,0,0,0,0,0,0,1.256842432,0.082369716,0.580750874,0.593721842,1.260197072,0.649465098,0.372834511,0.126986505,0.012765452
Montana,2001,1139959,128783,537866,473310,1129098,638218,354844,73732,11602,Republican,910917,226,0,0,0,0,0,0,0,3.169779218,-1.638305023,10.41868963,-2.789530327,7.352381894,4.091451759,8.192392713,28.41045647,-0.684814244,-0.877192982,0,0,0,0,0,0,0,1.25144113,0.141377315,0.59046653,0.519597285,1.23951798,0.70063244,0.389545919,0.080942611,0.012736616
Nebraska,2001,2355374,166068,806280,1383026,2344564,1256013,634842,278832,21160,Republican,1722771,223.5,0,0,0,0,0,0,0,4.03815982,9.152573566,-0.826324296,6.484007296,8.267494917,5.651541941,11.19826242,14.33820213,-0.922414197,-0.666666667,0,0,0,0,0,0,0,1.367200864,0.096395865,0.46801345,0.802791549,1.360926089,0.729065558,0.368500515,0.161850879,0.012282538
Nevada,2001,2381897,118318,1438406,825173,2692840,1171360,734647,575873,29676,Republican,2068486,214.5,0,0,0,0,0,0,0,5.748538458,7.356864168,4.332266127,8.073705221,10.47829729,5.102876744,5.599157101,34.37990764,3.704221415,-2.5,0,0,0,0,0,0,0,1.1515171,0.05720029,0.695390735,0.398926074,1.301841057,0.56628858,0.355161698,0.278403141,0.014346725
New Hampshire,2001,1757828,76689,884225,796914,1796043,937479,486152,166814,16612,Democrat,1243854,231.7,0,0,0,0,0,0,0,10.77335306,40.30956694,2.184977084,19.49635174,9.48844638,3.9262268,9.067984646,28.30760474,-1.424163304,0.826805918,0,0,0,0,0,0,0,1.413210875,0.061654342,0.710875231,0.640681302,1.443933934,0.753688938,0.390843298,0.134110595,0.013355265
New Jersey,2001,16854895,620507,6617681,9616707,17144456,8782754,5499870,1466889,101038,Republican,8452104,229.1111111,0,0,0,0,0,0,0,7.691715449,7.172811402,8.608321919,7.1031594,7.777636961,6.525839516,9.083347002,11.12593407,0.199331595,0.634455812,0,0,0,0,0,0,0,1.994165595,0.073414501,0.782962562,1.137788532,2.028424638,1.039120437,0.650710166,0.173553118,0.011954183
New Mexico,2001,2373143,327191,1691663,354289,2315182,1096488,761848,308741,25163,Republican,1843059,210.5,0,0,0,0,0,0,0,8.27888917,10.45465901,7.674617844,9.218675339,6.935281758,4.573532736,4.700650318,20.72692436,-1.294472993,-1.17370892,0,0,0,0,0,0,0,1.287610977,0.177526059,0.917856129,0.192228789,1.256162716,0.594928323,0.413360614,0.167515527,0.013652846
New York,2001,34373567,1912495,16032781,16428291,38062603,22052316,9100764,4579196,214283,Republican,19016621,223.5,0,0,0,0,0,0,0,7.73208904,-1.34608143,16.4634902,1.399326658,13.00226942,11.05765795,8.633281249,40.20314655,-1.651360146,-0.666666667,0,0,0,0,0,0,0,1.807553876,0.100569654,0.84309305,0.863891172,2.001543965,1.159633775,0.478568932,0.240799667,0.011268195
North Carolina,2001,9670620,661215,6065716,2943689,9807815,5187906,2587298,1307270,106093,Democrat,8197930,226,0,0,0,0,0,0,0,6.6843911,6.273224641,2.844723985,15.68467095,5.73509431,6.865270485,9.789954888,-5.627673751,0.940012369,-1.739130435,0,0,0,0,0,0,0,1.17964169,0.080656336,0.739908245,0.359077108,1.196377012,0.632831215,0.315603817,0.159463426,0.012941438
North Dakota,2001,818139,102694,301755,413690,814838,419201,218137,57760,7759,Republican,645239,227,0,0,0,0,0,0,0,0.634331387,5.935630287,-0.454257551,0.188903151,1.503547725,4.122930338,6.86860967,-28.9317617,-2.793786019,-1.304347826,0,0,0,0,0,0,0,1.267962724,0.15915653,0.46766392,0.641142274,1.26284679,0.649683296,0.338071629,0.089517218,0.012025002
Ohio,2001,16693845,956899,7088781,8648165,16282257,8001840,5327100,1712711,140849,Republican,11371476,226,0,0,0,0,0,0,0,8.911963686,13.45301103,10.31624969,7.316905192,9.203953172,6.728369934,8.956007511,24.24201757,-1.76044304,-1.739130435,0,0,0,0,0,0,0,1.468045573,0.084149059,0.623382664,0.760513851,1.431850799,0.703676462,0.468461614,0.150614661,0.012386167
Oklahoma,2001,4257128,419762,2394346,1443020,4288405,2119420,1386368,322947,47164,Republican,3480724,218.5,0,0,0,0,0,0,0,8.966213811,11.11399348,10.70589546,5.618411749,10.61510687,9.91576696,13.04499562,12.81557739,0.212476628,-2.455357143,0,0,0,0,0,0,0,1.223058191,0.120596175,0.687887348,0.414574669,1.232043966,0.608902056,0.398298745,0.092781559,0.013550055
Oregon,2001,4561948,327582,2565977,1668389,4715944,2435402,1553819,419442,42726,Democrat,3462366,222,0,0,0,0,0,0,0,4.406737767,21.97357839,4.426782983,1.506360921,7.221533323,6.399100716,8.359810425,7.222340096,-1.63458882,-0.892857143,0,0,0,0,0,0,0,1.317581099,0.094612181,0.741105071,0.481863847,1.3620582,0.70339242,0.448773758,0.121143172,0.012340117
Pennsylvania,2001,17792997,1083862,6305118,10404017,18666522,9182658,5142302,1869506,140722,Republican,12323186,220.25,0,0,0,0,0,0,0,4.10951506,5.993088058,2.290850356,5.046897446,4.504963987,4.134342955,5.221456468,0.994382256,-1.1547701,0.341685649,0,0,0,0,0,0,0,1.443863381,0.087953067,0.511646745,0.84426357,1.514748053,0.745152917,0.417286731,0.151706385,0.011419287
South Carolina,2001,5437615,430966,2924025,2082624,5492539,2660503,1545738,843817,53831,Democrat,4073347,217,0,0,0,0,0,0,0,15.93028596,17.56172477,20.80281959,9.419614078,10.70560439,9.659957653,8.943324364,17.83343341,-1.169494015,-1.363636364,0,0,0,0,0,0,0,1.334925554,0.105801445,0.717843336,0.511280772,1.348409306,0.653149118,0.379476141,0.207155688,0.013215422
South Dakota,2001,886661,104645,316617,465399,950595,471683,265808,143663,9641,Republican,760778,227.3590909,0,0,0,0,0,0,0,2.13094115,-1.241034353,4.699657744,1.218583894,5.785163514,6.28781443,8.280477919,-0.438681599,0.605238443,0.473048279,0,0,0,0,0,0,0,1.165466141,0.137549982,0.416175284,0.611740876,1.249503797,0.620000841,0.349389704,0.188836954,0.012672554
Tennessee,2001,5560822,494851,2494453,2571518,6165661,3282993,1556508,868777,72714,Republican,5754965,217,0,0,0,0,0,0,0,4.163898271,7.110606061,2.664512228,5.096415017,6.209625505,3.688481616,5.800401584,16.87698264,-0.898150546,-1.363636364,0,0,0,0,0,0,0,0.966265129,0.085986796,0.433443644,0.44683469,1.07136377,0.570462722,0.270463504,0.1509613,0.012635003
Texas,2001,30868844,2631160,12688089,15549595,33201450,15916451,9050782,4898465,318842,Republican,21281194,224,0,0,0,0,0,0,0,6.742675923,9.31410918,1.733767612,10.75126498,6.86725719,5.981986236,8.941822149,3.781565838,1.629102639,-3.03030303,0,0,0,0,0,0,0,1.450522184,0.1236378,0.596211331,0.730673053,1.560130978,0.74791156,0.42529484,0.230178109,0.014982336
Utah,2001,2741771,228659,1588164,924948,2669621,1438459,653354,311553,36411,Republican,2286241,224.5,0,0,0,0,0,0,0,7.662207723,20.66310646,5.336102211,8.8905606,7.71463271,6.097165204,9.509235359,15.31653909,1.395154553,-1.101321586,0,0,0,0,0,0,0,1.199248461,0.100015265,0.694661674,0.404571522,1.167690108,0.629180826,0.285776521,0.136273035,0.015926143
Vermont,2001,1300273,60383,732580,507310,1306513,595191,303287,62053,7468,Democrat,610518,229.5,0,0,0,0,0,0,0,7.339045874,-7.177335055,2.997642209,16.60717282,9.440339484,7.098823191,6.858548169,58.65463285,-3.464322647,-1.077586207,0,0,0,0,0,0,0,2.129786509,0.098904537,1.199931861,0.830950111,2.140007338,0.974895089,0.496769956,0.101639919,0.012232236
Virginia,2001,9493862,531724,3976620,4985518,9862715,5142049,2865861,1113113,91966,Republican,7170766,227.5,0,0,0,0,0,0,0,6.535833883,8.101888089,5.705421848,7.041182419,7.734178686,6.597916986,8.582980213,10.05839523,-0.116212136,-1.086956522,0,0,0,0,0,0,0,1.323967621,0.074151632,0.554560001,0.695255988,1.375406058,0.717085037,0.399658976,0.155229302,0.012825129
Washington,2001,7936037,561773,5032514,2341750,8026334,3984476,2330122,1028063,78504,Democrat,5977163,222.5,0,0,0,0,0,0,0,4.134757831,3.273550185,4.565288036,3.42651252,2.744479378,4.339633116,1.948960809,-1.907907856,-0.001273804,0.678733032,0,0,0,0,0,0,0,1.327726381,0.093986562,0.841956962,0.391782858,1.342833381,0.666616587,0.389837453,0.171998488,0.01313399
West Virginia,2001,2321731,244971,1388046,688714,2310098,1306105,699263,131916,21561,Democrat,1812809,221,0,0,0,0,0,0,0,3.503107905,16.60732476,1.662582232,3.143668857,2.96559535,2.682179392,4.05652951,1.573857336,-1.973175722,-0.896860987,0,0,0,0,0,0,0,1.280736691,0.135133376,0.765687946,0.379915369,1.274319578,0.720486825,0.385734515,0.072768836,0.011893696
Wisconsin,2001,8363904,398365,4517924,3447615,8574804,4434212,2495299,943973,63509,Republican,5396006,226.2,0,0,0,0,0,0,0,6.568920456,12.2695721,5.250916302,7.704445741,4.784809851,4.934675726,7.741753022,-1.52556288,-1.467690637,0.622775801,0,0,0,0,0,0,0,1.55001755,0.0738259,0.837271864,0.638919786,1.589102014,0.821758167,0.462434438,0.174939205,0.011769631
Wyoming,2001,804297,69172,403021,332104,787949,426072,254937,67913,6587,Republican,500766,225,0,0,0,0,0,0,0,2.155913139,4.671256715,-1.30645809,6.143530149,2.341273088,2.071754379,4.984927851,-3.777327534,-2.211995249,-1.746724891,0,0,0,0,0,0,0,1.606133404,0.138132381,0.804809033,0.66319199,1.573487417,0.850840512,0.509094068,0.135618233,0.013153848
