STATE,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,ENROLMENT,RULING_PARTY,POPULATION,AVERAGE_SCORE,AM_AVERAGE_SCORE,AS_AVERAGE_SCORE,HI_AVERAGE_SCORE,BL_AVERAGE_SCORE,WH_AVERAGE_SCORE,HP_AVERAGE_SCORE,TR_AVERAGE_SCORE,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
Pennsylvania,1992,11257252.0,658139.0,4227323.0,6371790.0,11539253.0,6075381.0,3329224.0,964457.0,131248.0,Democrat,11961525,222.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411218051210024,0.055021328802138524,0.3534100375997208,0.5326904387191432,0.9646974779553612,0.5079102371980161,0.2783277215906835,0.08062993640024997,0.010972513956205415
Rhode Island,1992,883073.0,43545.0,329810.0,509718.0,863404.0,556787.0,265279.0,14685.0,11129.0,Democrat,1012435,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722268590082326,0.04301016855403063,0.3257591845402421,0.5034575059139599,0.8527994389763294,0.5499483917486061,0.26202077170386245,0.014504634865448153,0.01099231061747174
South Carolina,1992,2842626.0,249903.0,1350148.0,1242575.0,2922293.0,1544232.0,768292.0,261644.0,51081.0,Republican,3591765,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7914287265453057,0.06957665660197702,0.3759009846134143,0.3459510853299144,0.813609186569834,0.4299368137948891,0.21390374927090164,0.07284552302280355,0.01422169880267779
South Dakota,1992,551668.0,60671.0,147834.0,343163.0,593126.0,320561.0,169697.0,65568.0,10645.0,Republican,707772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794430974946734,0.08572110792741165,0.20887234872247,0.4848496408447918,0.8380184579214776,0.4529156281966509,0.2397622398173423,0.092640002712738,0.015040154173943018
Tennessee,1992,3080490.0,308571.0,1305381.0,1466538.0,3132516.0,1830264.0,799825.0,232437.0,65195.0,Democrat,5039605,211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112562393282807,0.061229203479240935,0.2590244671953457,0.2910025686536941,0.6215796674540961,0.3631760822524781,0.158707874922737,0.04612206710644981,0.012936529747867144
Texas,1992,16264180.0,1160185.0,6706959.0,8397036.0,16119084.0,7961379.0,4613884.0,1833239.0,282693.0,Democrat,17759572,215.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915797970806954,0.06532730631121066,0.3776531889394632,0.4728174755562803,0.907627954097092,0.4482866478989471,0.25979702664005644,0.10322540430591458,0.0159177822528606
Utah,1992,1555799.0,105349.0,872510.0,577940.0,1547980.0,841552.0,396073.0,155425.0,35956.0,Republican,1824914,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525327768870204,0.05772819979462046,0.4781102013574338,0.3166943757349661,0.8482481914216231,0.4611461142826456,0.2170365288446469,0.08516839697651506,0.019702846271111955
Vermont,1992,812377.0,31757.0,204163.0,576457.0,800377.0,386699.0,205777.0,25781.0,8329.0,Democrat,571972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4203090361066626,0.05552194862685586,0.3569457945493835,1.0078412929304232,1.399328988132286,0.6760802976369472,0.3597676110019372,0.04507388473561643,0.014561901631548397
Virginia,1992,5631293.0,313971.0,2180133.0,3137189.0,5744469.0,2982862.0,1758078.0,523409.0,79821.0,Democrat,6365589,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846460241149721,0.049323165538962696,0.3424872388085376,0.4928356197674717,0.9024253686500966,0.46859167313503897,0.2761846547114493,0.0822247556353387,0.012539452358611277
Washington,1992,4870832.0,263053.0,3467779.0,1140000.0,5360834.0,2587181.0,1518521.0,855759.0,74098.0,Democrat,5072178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603038379173602,0.051861941753621424,0.683686376937087,0.2247555192266517,1.056909674699902,0.5100729903406387,0.2993824349224337,0.16871627927884233,0.014608714441803897
West Virginia,1992,1585099.0,130117.0,1021803.0,433179.0,1587968.0,835186.0,465429.0,156015.0,23556.0,Democrat,1796450,215.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823507473071892,0.07243007041665507,0.5687901138356203,0.2411305630549139,0.8839477859111025,0.4649091263324891,0.2590826351971945,0.0868462801636561,0.013112527484761613
Wisconsin,1992,4993909.0,217723.0,2205439.0,2570747.0,5181471.0,2914442.0,1490415.0,416449.0,63365.0,Republican,4986150,226.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0015561104258797,0.04366555358342609,0.4423130070294716,0.5155775498129821,1.0391727084022744,0.5845074857354873,0.29891098342408473,0.08352115359545942,0.012708201718760968
Wyoming,1992,629748.0,31714.0,314216.0,283818.0,624941.0,339953.0,185930.0,60815.0,8049.0,Democrat,461627,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364192302443315,0.06870048762312429,0.6806707579929251,0.6148210568272653,1.353779133369582,0.7364235627465464,0.4027710684167087,0.13174056110236188,0.017436155164234333
Alabama,1993,2827391.0,331409.0,1729295.0,766687.0,2833433.0,1564558.0,794146.0,204207.0,57497.0,Democrat,4162541,207.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5435750321495725,8.952682155455546,4.235431831168611,7.127067963335576,6.768977895077177,5.591876374685079,8.041782987499937,17.32460802169453,-0.7782839787395579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792464026180163,0.0796169935623457,0.41544215420340597,0.18418725485226453,0.680697919852321,0.3758660875652636,0.19078394663259773,0.04905825552228795,0.013812957037540293
Arizona,1993,3427976.0,318465.0,1415407.0,1694104.0,3623946.0,1578889.0,1000914.0,680139.0,57701.0,Republican,4104849,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2146372141375315,6.907629713180796,3.328332658059674,6.522231220793072,6.537138623815997,9.957532098156708,-0.6765687702682821,11.660378845339302,4.091425685061245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351040440220822,0.07758263458655848,0.34481341457383696,0.4127079948616867,0.8828451424157137,0.3846399709221947,0.2438369840157336,0.16569160034875827,0.014056789908715278
Arkansas,1993,1346909.0,128196.0,771079.0,447634.0,1376067.0,782791.0,386526.0,97824.0,34255.0,Democrat,2447528,210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.32352468721505,-28.210067704162487,-19.577486089164925,-22.096821631630878,-21.052803693814536,-18.82481284797729,-20.054685948772253,-32.63366663912073,-1.0885885885885904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503140311367224,0.052377746036000414,0.31504399541087985,0.18289228968984214,0.5622272758473039,0.3198292317799837,0.15792505744571667,0.039968490656695235,0.013995754083303644
California,1993,28043338.0,2151157.0,17064146.0,8828035.0,28110986.0,15281147.0,8914559.0,1944760.0,420233.0,Republican,30993508,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790979825799859,3.796773897812744,3.1283447377495888,15.534454009604184,3.582151214171625,6.422661812634689,4.61960355013058,-4.8872003943878015,0.4337767495662169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048132918674452,0.0694066963959033,0.5505716229347126,0.2848349725368293,0.9069959425051208,0.4930434786536587,0.2876266539431419,0.06274733405460266,0.013558742688952794
Colorado,1993,3058326.0,147793.0,1242337.0,1668196.0,3028305.0,1537714.0,954032.0,318959.0,50807.0,Democrat,3596454,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9824210490293614,-9.469963798521306,-5.0190904183989735,-2.668597507255244,-7.244520841233193,-6.377727149298672,-7.909302392926433,-12.556475490733632,0.31393144842837284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503726170277723,0.04109408878856785,0.3454338634666257,0.4638446647725787,0.8420252281830937,0.4275639282471012,0.26527018001620484,0.08868707899503232,0.014126970621617847
Connecticut,1993,4064158.0,149204.0,1433539.0,2481415.0,4079943.0,2302852.0,1190914.0,186802.0,39093.0,Independent,3322651,224.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994728636398494,3.9444901143915967,6.778201601592215,5.672123705562626,9.636453340169579,7.207078449619919,4.228426395939079,284.8255119278151,2.7195333438436053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2231672841956618,0.044905107397677335,0.4314443497075077,0.7468178270904768,1.227918008842939,0.693076702909815,0.35842283766787425,0.05622077070387471,0.011765605235096914
Delaware,1993,683954.0,44497.0,443250.0,196207.0,694534.0,394680.0,207850.0,47372.0,8285.0,Democrat,701398,215.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001087979071128,-3.1515942975296585,5.299542454779993,10.014802686911947,8.727519787596426,5.891254071399055,6.636226047251357,54.83575747671188,0.15715667311411166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751296696027076,0.0634404432290939,0.6319521869181264,0.27973703945548745,0.9902138300936132,0.5627047696172501,0.2963367446157531,0.0675393998842312,0.01181212378706526
Florida,1993,11370156.0,947326.0,5520893.0,4901937.0,11425183.0,5333136.0,3557043.0,1424334.0,168509.0,Democrat,13851262,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832040867354454,20.15499353136654,-2.8687097649890965,-2.622066655674593,1.0573570258106455,3.227834454106504,4.298653546170007,-14.599364681927252,2.4894170883612343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208750942693885,0.06839275728088892,0.39858411457382,0.3538982224146796,0.8248478008718628,0.38502888762049264,0.25680280973675895,0.10283063016207476,0.01216560628194023
Georgia,1993,4716559.0,296231.0,2243580.0,2176748.0,4647974.0,2538712.0,1323320.0,439808.0,99802.0,Democrat,6990687,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.815905142605946,-25.70096388020095,-19.83417861458676,-6.957734173503527,-16.040052442745967,-16.599036000189226,-15.120595179528165,-16.488557735396203,0.15454399486192205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746917720676093,0.04237509131792054,0.32093841420735897,0.3113782665423298,0.6648808622099659,0.36315629636972735,0.18929756116959606,0.06291341609200927,0.01427642233159631
Idaho,1993,890835.0,72747.0,547454.0,270634.0,899819.0,499914.0,260805.0,81359.0,18665.0,Democrat,1092910,220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66634897693432,5.219994793022641,2.9219118952007017,4.783586741469503,1.5412549186885949,5.5773434282637036,5.880561870737244,-26.93596041417834,0.3117106465308828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151037139380187,0.06656266298231328,0.500914073436971,0.2476269775187344,0.8233239699517801,0.4574155236936253,0.238633556285513,0.07444254330182723,0.017078258960024156
Illinois,1993,10584624.0,632724.0,3467071.0,6484829.0,10744695.0,5520683.0,3352722.0,852085.0,138827.0,Republican,11727209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57527965410596,5.970251743075018,12.81712286109038,6.686534850071446,9.076996637754608,10.184476289318225,6.474524500857303,17.067477447524105,4.287109375000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9025697418712328,0.05395350249151354,0.29564331973617936,0.5529729196435401,0.91621928116059,0.4707584728813139,0.2858925768271035,0.07265880568854874,0.011838025569425769
Indiana,1993,5833420.0,278090.0,3005534.0,2549796.0,5668599.0,2862585.0,1619011.0,477709.0,72841.0,Democrat,5705057,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.278737870716094,8.187703272591463,16.577203257065438,14.593401318873346,9.374263181312491,10.144963783102632,9.493324604585695,-10.942312137866239,-1.2459327548806964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224998628409847,0.0487444735433844,0.5268192763017092,0.4469361129958912,0.9936095292299446,0.5017627343600598,0.2837852452657353,0.08373430800077895,0.0127677953086183
Iowa,1993,2880731.0,131444.0,1299055.0,1450232.0,2889377.0,1522556.0,818922.0,196098.0,36370.0,Republican,2821626,227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138227148270191,4.598734731229848,10.444607870226696,6.4731172690857495,3.348017400548109,5.259533847040876,2.292366688734271,-11.701773186963608,-3.5073755704128184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0209471418253164,0.046584487100700095,0.4603923411536469,0.5139703135709693,1.0240113324728366,0.5396023427626482,0.2902305266537805,0.0694982254912593,0.01288973095654775
Kansas,1993,2386945.0,123082.0,1165178.0,1098685.0,2522542.0,1309958.0,802965.0,195674.0,35975.0,Democrat,2540827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306238498442117,1.1979445015416257,29.00567870425013,-9.982515706368744,12.869706454160454,12.370501711775004,13.321581998724197,24.075964617482004,-0.10551745203121188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394362544163771,0.0484417081525031,0.4585821860362788,0.4324123602275952,0.9928035242068822,0.5155636334154194,0.3160250579830898,0.07701193351613471,0.014158775863134325
Kentucky,1993,2381148.0,216900.0,1529326.0,634922.0,2283431.0,1247496.0,711873.0,127578.0,48083.0,Democrat,3792238,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.904037304447913,-25.18161309683961,-6.9248601279647275,-10.560635365147608,-9.318640139598312,-7.141527930578118,-12.960234560217929,-6.668910120414939,-3.1872911045785823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279004640531528,0.05719577726925368,0.4032779588200952,0.16742672796380395,0.6021328302706739,0.32896036588420874,0.1877184396127036,0.03364187585272865,0.012679320232538148
Louisiana,1993,3438321.0,397206.0,1876967.0,1164148.0,3427102.0,1898515.0,997974.0,173012.0,60077.0,Republican,4294674,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9051376833780562,7.9886466823626545,1.5271531761735346,3.507700296168648,1.9105503570926217,0.5383538742044003,1.1645375605938701,27.868149735782126,-1.7145194274028608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8006011632081971,0.09248804449418048,0.4370452798047069,0.2710678389093095,0.7979888578271599,0.4420626571423116,0.2323747972488715,0.04028524633068773,0.013988721844777974
Maine,1993,1368095.0,77440.0,652164.0,638491.0,1321846.0,809278.0,328664.0,55490.0,17237.0,Republican,1242026,229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.363727286361925,5.850191361399681,27.46191762401935,2.6504610091558694,7.566062778050388,18.08243962938645,3.3924751478545456,-42.869203525245034,0.4838521627608783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015027060625142,0.062349741470790476,0.52508079541008,0.5140721691816436,1.0642659654467779,0.6515789524534913,0.2646192591781493,0.044677003540988684,0.013878131375671685
Maryland,1993,4918010.0,252211.0,1940713.0,2725086.0,4898895.0,2785206.0,1508203.0,324925.0,61199.0,Democrat,4935973,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5707225805399,10.456082264732668,9.100287041961195,2.7819266420450406,4.267880760450327,5.946043407657451,3.225005013404436,-4.517511122604301,1.5127639457926283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963607985700084,0.051096511265357414,0.393177393798548,0.5520868935061031,0.9924882085051924,0.5642668628860004,0.3055533326458633,0.06582795327284002,0.012398568630744131
Massachusetts,1993,6121612.0,305113.0,1924321.0,3892178.0,5679261.0,3237228.0,1720824.0,59238.0,69111.0,Republican,6116227,226.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945819594868043,11.377059712498095,33.72152897986243,2.3002306118125704,8.267963763640097,17.637345645925983,12.984055866185873,-64.58053059247699,3.425518541797601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008804447578548,0.049885820130613205,0.31462550359886904,0.6363691210283725,0.9285562815114612,0.529285129541464,0.28135384772344124,0.00968538283487516,0.011299613307354356
Michigan,1993,11034174.0,594226.0,3326748.0,7113200.0,11430958.0,5411969.0,3689748.0,932700.0,120049.0,Republican,9488241,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.749997716582648,10.467971824649537,31.006308626515146,3.3018484309830014,12.391197134353149,15.607583063520234,11.094290266752903,12.978952264666546,0.9128888814169178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1629314643251578,0.06262762507824159,0.3506179912588645,0.7496858479880517,1.204749963665552,0.5703869663512974,0.3888758727776834,0.09830062284463474,0.012652397846977116
Minnesota,1993,4862635.0,213724.0,2284106.0,2364805.0,5290504.0,2756415.0,1327959.0,512196.0,63194.0,Republican,4538413,224.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7985699782525417,10.11479092389176,-4.059554242059448,12.084671903719626,6.211026625511296,8.739381162515647,-1.1348991924526652,10.452769319681533,0.9392071047503504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071439509802215,0.04709223246099462,0.503282975789114,0.5210643015521065,1.1657167384281686,0.6073521735461272,0.29260426497103725,0.1128579527689525,0.013924250613595543
Mississippi,1993,1170109.0,174870.0,612301.0,382938.0,1167032.0,652571.0,318799.0,87575.0,39236.0,Republican,2654649,200.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.54521085578137,-37.030528688613146,-32.05707063589729,-24.29077838912932,-31.026069894030105,-31.746860174207,-28.41832748044296,-33.5521074395842,-1.5135922086397802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407772929679216,0.0658731154288194,0.23065233859542256,0.14425183894367954,0.4396181943450904,0.2458219523560365,0.1200908293337462,0.0329892953833068,0.014780108406045394
Missouri,1993,4196601.0,271548.0,1939230.0,1985823.0,4234845.0,2229886.0,1250115.0,399553.0,66445.0,Democrat,5260514,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.781677194200728,6.408457879103737,1.897196399183665,5.328360995542503,0.8872927387078233,2.848116007536428,2.351242061344516,-15.80416898464235,-0.9732033741691292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7977549342136528,0.05162005081632708,0.368638882056012,0.3774960013413138,0.8050249462314899,0.4238912775443616,0.23764122669381735,0.07595322434271631,0.012630895003796208
Montana,1993,813998.0,74386.0,445532.0,294080.0,833435.0,446245.0,261677.0,49720.0,12967.0,Republican,830004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.807636586033734,6.346233576851046,32.02708509282719,-30.24353564320973,6.712598702447736,8.254350236160878,8.290294813858413,-22.63044053343293,0.9969623802476899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98071575558672,0.08962125483732608,0.5367829552628662,0.35431154548652777,1.0041337150182408,0.5376419872675312,0.3152719745928935,0.059903325767104734,0.015622816275584216
Nebraska,1993,1625242.0,94308.0,509432.0,1021502.0,1642376.0,972575.0,424311.0,141118.0,22391.0,Democrat,1618248,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370092186723019,10.401180010067558,3.4892413703438763,5.884316298585922,7.061717836362138,6.975237554707147,7.504877245433117,6.759568174424846,1.1656802060272091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004321958068232,0.05827784122087591,0.3148046529332957,0.6312394639140602,1.0149099519974691,0.601004913956328,0.2622039390748513,0.08720418625575313,0.013836568931338087
Nevada,1993,1148268.0,52876.0,753277.0,342115.0,1265367.0,611914.0,360827.0,195478.0,19305.0,Democrat,1440760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666221847893848,17.455240126171745,4.039186113320946,4.295086365105205,1.0958326242698655,6.861582577018387,7.810926692262865,-21.554322221285847,4.424730891978147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969877009356173,0.03670007496043755,0.5228330880923957,0.2374545378827841,0.8782635553457897,0.4247161220466976,0.25044212776590136,0.13567700380354816,0.013399178211499486
New Hampshire,1993,1109743.0,34680.0,84342.0,990721.0,1091814.0,611158.0,322618.0,42172.0,15630.0,Republican,1147212,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3588858660643215,11.798839458413935,-2.2642996199128573,4.719076183177863,2.359449752354803,5.168441104551014,3.9747329068437134,-33.643830443402464,0.12170905130997055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673390794378024,0.030229809311618082,0.07351910544868777,0.8635901646774964,0.9517107561636384,0.5327332698751408,0.2812191643741523,0.03676042440281308,0.01362433447348877
New Jersey,1993,6747567.0,331924.0,3104597.0,3311046.0,6641624.0,3676378.0,2092298.0,342746.0,84767.0,Democrat,7935437,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.60738750786084,-20.22265858776196,-31.08121307482511,-43.82257069502953,-36.458018013191314,-39.1623872898869,-28.143727792808672,-27.7302064905463,2.2410112291789694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503081808853123,0.04182806819586622,0.391232014065514,0.41724809862393214,0.8369575613794175,0.4632861429055514,0.2636651264448322,0.043191824218376376,0.01068208341897239
New Mexico,1993,1217194.0,154018.0,897725.0,165451.0,1223185.0,587753.0,427793.0,128202.0,24182.0,Democrat,1606262,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.48791548848913,-4.644626052501232,-9.380479340394665,-7.007160602075112,-8.705887094547139,-13.97725293558901,-1.0636181983015414,-7.9048316882892955,-1.083977584161655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757780486620489,0.09588597626041083,0.5588907662635361,0.10300374409654216,0.7615102642034737,0.36591353091836826,0.2663282826836469,0.07981387843328175,0.015054829162365791
New York,1993,22688753.0,1276362.0,8848470.0,12563921.0,23934282.0,14029639.0,6425626.0,1625848.0,198259.0,Democrat,18286256,216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893967821533064,8.901819919285337,1.733879549023687,6.831647943800956,4.9030946398937125,5.5735462457141125,4.779330951717831,-0.9215884985170342,0.2837661483677145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407544223377382,0.06979897908024475,0.4838863679913482,0.6870690752661452,1.3088672716820764,0.7672231538265679,0.351391011916272,0.08891092851374277,0.010841967869201876
North Carolina,1993,5583166.0,433602.0,3388466.0,1761098.0,5475174.0,3037814.0,1525471.0,480317.0,85989.0,Democrat,7054840,212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.628350609871969,11.424276298038015,3.200606204951129,12.632708611541755,1.0424481059710502,6.67837695662159,7.255473261908008,-37.95909035719729,0.8739618037633123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913951273168491,0.0614616348492666,0.4803037347409722,0.2496297577266104,0.7760876221147468,0.4305999852583475,0.2162304176990548,0.06808333002591127,0.012188653463437869
North Dakota,1993,580148.0,56254.0,243783.0,280111.0,588983.0,310940.0,156042.0,41585.0,9266.0,Republican,639820,227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6939592229226825,9.281995493045294,0.4491270864837471,5.577961042093826,6.366076007888299,-1.2917091257710125,2.4300905868452243,19.14107265642906,-3.1765935214211116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067362695758182,0.08792160295082993,0.3810180988402989,0.4377965677846895,0.9205448407364571,0.485980431996499,0.2438842174361539,0.0649948422993967,0.014482198118220747
Ohio,1993,10841606.0,509488.0,4156070.0,6176048.0,10385253.0,5522474.0,3653046.0,588386.0,136317.0,Republican,10998922,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.752654894846096,7.804419767924098,14.438598090207266,19.19066769027804,9.504933770372316,6.7602307617061745,23.33279989952537,-20.742964827843537,-1.1041867686213624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856971437746354,0.04632163042887294,0.37786157588898256,0.5615139374567799,0.9442064413221588,0.5020922959540944,0.33212763941775386,0.05349487886176482,0.012393669125028798
Oklahoma,1993,1436505.0,99809.0,802783.0,533913.0,1428916.0,726475.0,457062.0,113949.0,48242.0,Democrat,3237106,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.063336956363,-52.83730336866279,-45.408074444616716,-25.281081277761764,-43.19039849368179,-43.40230465332427,-41.38938329990715,-41.28791587017792,-1.1292603447215832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443762113443304,0.030832787063506725,0.2479940415914709,0.16493528478832634,0.4414177354711276,0.2244211341859056,0.1411946349609806,0.03520088622368251,0.014902817516633684
